tokens,ner_tags
"['KL40', '4196786163', 'Issued', 'on', '22-01-2014', 'Expires', 'on', '26-01-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL66', '8955280311', 'Issued', 'on', '08-09-2014', 'Expires', 'on', '15-07-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '54452', 'Castro', 'Circles', 'Apt.', '954', 'Wilcoxburgh,', 'OH', '62793', 'Present', 'Address', '5193', 'Sarah', 'Light', 'East', 'Shaneburgh,', 'OH', '04562']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '991', 'Anita', 'Rue', 'Suite', '877', 'Smithfort,', 'MI', '04354', 'Present', 'Address', '256', 'Monroe', 'Neck', 'Kerrifurt,', 'GU', '32591']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL82', '1776262473', 'Issued', 'on', '30-04-2008', 'Expires', 'on', '03-07-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '626', 'Simon', 'Street', 'Jonesbury,', 'WY', '30183', 'Present', 'Address', '81303', 'Julie', 'Lodge', 'Apt.', '498', 'Turnerview,', 'MO', '52471']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL47', '9249213523', 'Issued', 'on', '29-08-2017', 'Expires', 'on', '14-08-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-577-605-3644']","[17, 17, 17]"
"['Permanent', 'Address', 'Unit', '5412', 'Box', '1762', 'DPO', 'AE', '71394', 'Present', 'Address', '289', 'Peggy', 'Parkways', 'New', 'Albert,', 'AK', '88857']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-720-853-6504']","[17, 17, 17]"
"['KL97', '6772649622', 'Issued', 'on', '18-01-2023', 'Expires', 'on', '15-09-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Linda', 'Johnson', 'DOB', '28-11-2007']","[0, 0, 3, 3]"
"['KL67', '4366007978', 'Issued', 'on', '26-08-2025', 'Expires', 'on', '18-12-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL99', '4408662267', 'Issued', 'on', '19-08-2012', 'Expires', 'on', '08-08-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL80', '8079338369', 'Issued', 'on', '29-03-2008', 'Expires', 'on', '15-12-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '41575', 'Neal', 'Drive', 'Suite', '686', 'Lake', 'Lisafort,', 'NV', '95951', 'Present', 'Address', 'USNS', 'Brock', 'FPO', 'AE', '31830']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '369-842-0184x45766']","[17, 17, 17]"
"['Emergency', 'Contact', '001-629-350-6410x318']","[17, 17, 17]"
"['KL73', '4679268120', 'Issued', 'on', '06-11-2026', 'Expires', 'on', '03-05-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL88', '5148524493', 'Issued', 'on', '06-10-2021', 'Expires', 'on', '23-07-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL49', '4100711567', 'Issued', 'on', '10-12-2027', 'Expires', 'on', '06-05-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '34655', 'Jordan', 'Circles', 'Apt.', '038', 'Joanchester,', 'NH', '89029', 'Present', 'Address', '0198', 'Janice', 'Pass', 'Apt.', '435', 'West', 'Nancy,', 'SC', '34861']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL73', '3746524224', 'Issued', 'on', '01-05-2011', 'Expires', 'on', '11-11-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-762-386-0781x3847']","[17, 17, 17]"
"['KL72', '6800756648', 'Issued', 'on', '13-07-2013', 'Expires', 'on', '14-12-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-707-749-1850x58240']","[17, 17, 17]"
"['Emergency', 'Contact', '001-746-951-2069x06119']","[17, 17, 17]"
"['Emergency', 'Contact', '672.853.0315']","[17, 17, 17]"
"['Vincent', 'Carlson', 'DOB', '18-09-2013']","[0, 0, 3, 3]"
"['KL24', '6059076790', 'Issued', 'on', '08-06-2014', 'Expires', 'on', '18-07-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '0092', 'Daniel', 'Knoll', 'Apt.', '787', 'North', 'Nicole,', 'MA', '90225', 'Present', 'Address', '34329', 'Nichole', 'Divide', 'West', 'Erinstad,', 'VT', '45877']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL21', '9978810439', 'Issued', 'on', '10-11-2029', 'Expires', 'on', '20-03-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '756', 'Quinn', 'Mills', 'Apt.', '393', 'Jaredtown,', 'OR', '89897', 'Present', 'Address', '8782', 'Erika', 'Port', 'Suite', '728', 'New', 'Sean,', 'ID', '02089']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '+1-718-898-6598x46074']","[17, 17, 17]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '670', 'Rhonda', 'Mission', 'Apt.', '887', 'Abigailmouth,', 'AR', '76492', 'Present', 'Address', '207', 'Mercado', 'Shore', 'North', 'Johnny,', 'WY', '77233']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Stacie', 'Pollard', 'DOB', '12-04-2012']","[0, 0, 3, 3]"
"['KL47', '5169319206', 'Issued', 'on', '19-12-2024', 'Expires', 'on', '28-11-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL38', '1175118024', 'Issued', 'on', '24-09-2026', 'Expires', 'on', '09-10-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '684-277-3920x244']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL41', '5142884580', 'Issued', 'on', '28-05-2028', 'Expires', 'on', '14-06-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '319.471.8901']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '7291', 'Montgomery', 'Roads', 'Sarahchester,', 'CO', '84206', 'Present', 'Address', '6471', 'Tracy', 'Ports', 'Apt.', '527', 'Robertberg,', 'UT', '93201']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['David', 'Mckay', 'DOB', '04-10-2011']","[0, 0, 3, 3]"
"['KL33', '7789894969', 'Issued', 'on', '03-08-2005', 'Expires', 'on', '13-05-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '83215', 'Veronica', 'Cape', 'Apt.', '741', 'Walterview,', 'IL', '05440', 'Present', 'Address', '2831', 'Henry', 'Forest', 'Port', 'Vickie,', 'MS', '97426']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '947-910-6060x673']","[17, 17, 17]"
"['Stacey', 'Martin', 'DOB', '23-11-2013']","[0, 0, 3, 3]"
"['Permanent', 'Address', '07290', 'Ruiz', 'Valleys', 'Lake', 'Danielville,', 'NH', '08490', 'Present', 'Address', '7658', 'Gibson', 'Lakes', 'Suite', '903', 'South', 'Courtney,', 'VI', '95951']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '9109', 'Julia', 'Orchard', 'Suite', '865', 'East', 'Kelli,', 'ND', '01085', 'Present', 'Address', '43049', 'Anthony', 'Mountain', 'North', 'Andrewfurt,', 'WI', '61922']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Dennis', 'Reed', 'DOB', '26-04-2029']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '001-596-241-6382x51172']","[17, 17, 17]"
"['KL57', '6303021087', 'Issued', 'on', '30-09-2011', 'Expires', 'on', '26-01-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL99', '1553040088', 'Issued', 'on', '13-06-2022', 'Expires', 'on', '10-10-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Robert', 'Thompson', 'DOB', '30-05-2018']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '830.380.4808']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL87', '6256884496', 'Issued', 'on', '06-11-2008', 'Expires', 'on', '09-11-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL16', '7175608725', 'Issued', 'on', '12-09-2017', 'Expires', 'on', '14-04-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '306', 'Maldonado', 'Tunnel', 'Suite', '721', 'East', 'Seanfurt,', 'NC', '14355', 'Present', 'Address', '766', 'Roberta', 'Crossroad', 'West', 'Edwinchester,', 'NJ', '26974']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL31', '9684918579', 'Issued', 'on', '07-06-2027', 'Expires', 'on', '25-07-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '0686', 'Hill', 'Street', 'Craigfort,', 'FM', '31332', 'Present', 'Address', '8953', 'Carter', 'Ferry', 'Suite', '257', 'Schaeferside,', 'OR', '75165']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL45', '7742040508', 'Issued', 'on', '23-12-2026', 'Expires', 'on', '01-11-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['John', 'Molina', 'DDS', 'DOB', '05-09-2024']","[0, 0, 3, 3]"
"['Permanent', 'Address', '603', 'Terri', 'Run', 'Apt.', '701', 'Ericatown,', 'FM', '81114', 'Present', 'Address', '715', 'Christine', 'Light', 'East', 'Jeffrey,', 'SD', '40734']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '59611', 'Fowler', 'Row', 'Suite', '338', 'Christopherberg,', 'WV', '90072', 'Present', 'Address', '2881', 'Cortez', 'Stream', 'Sandersborough,', 'AK', '75957']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL67', '6603476620', 'Issued', 'on', '29-05-2023', 'Expires', 'on', '04-03-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL75', '9359156491', 'Issued', 'on', '25-02-2017', 'Expires', 'on', '20-01-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL79', '7815565318', 'Issued', 'on', '09-12-2026', 'Expires', 'on', '16-12-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '843.249.3635']","[17, 17, 17]"
"['Tasha', 'Jimenez', 'DOB', '21-02-2026']","[0, 0, 3, 3]"
"['KL55', '3523068547', 'Issued', 'on', '07-08-2026', 'Expires', 'on', '31-08-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '672-544-1676x2187']","[17, 17, 17]"
"['KL18', '7570320619', 'Issued', 'on', '24-11-2005', 'Expires', 'on', '14-03-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '2932', 'Rice', 'Stream', 'Suite', '870', 'New', 'Melinda,', 'CT', '55633', 'Present', 'Address', '454', 'Nicholas', 'Mill', 'Bullockbury,', 'CT', '25043']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '87663', 'Smith', 'Union', 'New', 'Scottview,', 'KS', '61791', 'Present', 'Address', '46968', 'Bentley', 'Crescent', 'Watkinsland,', 'NJ', '49090']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL86', '5250257476', 'Issued', 'on', '27-08-2007', 'Expires', 'on', '23-11-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '235-728-4547']","[17, 17, 17]"
"['KL73', '4129601443', 'Issued', 'on', '10-06-2005', 'Expires', 'on', '26-06-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL22', '9358638318', 'Issued', 'on', '24-12-2005', 'Expires', 'on', '04-04-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '5807', 'Barnes', 'Place', 'Suite', '841', 'New', 'Elizabeth,', 'DE', '23936', 'Present', 'Address', '8335', 'Fernandez', 'Route', 'West', 'Michael,', 'LA', '99716']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Barbara', 'Salas', 'DOB', '08-10-2027']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '41765', 'Russell', 'Valley', 'Suite', '119', 'North', 'Destinyport,', 'TX', '61118', 'Present', 'Address', '298', 'Shelia', 'Island', 'Juantown,', 'TX', '13483']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL53', '1785934340', 'Issued', 'on', '12-10-2009', 'Expires', 'on', '21-10-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL32', '8332638556', 'Issued', 'on', '09-05-2021', 'Expires', 'on', '13-09-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(277)315-6853']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Diane', 'Freeman', 'DOB', '14-10-2013']","[0, 0, 3, 3]"
"['Permanent', 'Address', '308', 'Garrett', 'Roads', 'Port', 'Richardville,', 'PA', '81466', 'Present', 'Address', '402', 'Steven', 'Glen', 'Suite', '265', 'Burchhaven,', 'AL', '22599']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL22', '7544960111', 'Issued', 'on', '18-04-2013', 'Expires', 'on', '01-12-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL87', '3392848202', 'Issued', 'on', '17-04-2018', 'Expires', 'on', '04-02-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '08059', 'Elizabeth', 'Crest', 'Apt.', '030', 'West', 'Sarahmouth,', 'ND', '20656', 'Present', 'Address', '722', 'Rebekah', 'Field', 'Apt.', '710', 'Port', 'Rogerburgh,', 'GA', '27379']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL10', '3272557267', 'Issued', 'on', '10-04-2029', 'Expires', 'on', '14-04-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL59', '2315393394', 'Issued', 'on', '06-02-2021', 'Expires', 'on', '28-01-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-262-415-4151x9807']","[17, 17, 17]"
"['Permanent', 'Address', '294', 'Eileen', 'Lodge', 'West', 'Amanda,', 'PR', '31658', 'Present', 'Address', '638', 'Newman', 'Grove', 'Michaelland,', 'AR', '80373']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL89', '3139758538', 'Issued', 'on', '27-12-2009', 'Expires', 'on', '05-01-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '555.688.5728']","[17, 17, 17]"
"['Daniel', 'Black', 'DOB', '02-12-2025']","[0, 0, 3, 3]"
"['Permanent', 'Address', '90558', 'Diaz', 'Brook', 'Apt.', '961', 'Jenniferton,', 'WY', '89172', 'Present', 'Address', '67952', 'Jacob', 'Ranch', 'Apt.', '454', 'Port', 'Chadville,', 'NJ', '82595']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '8487', 'Matthews', 'Canyon', 'Apt.', '926', 'New', 'Rhonda,', 'NC', '52645', 'Present', 'Address', '2008', 'Michael', 'Unions', 'North', 'Ashleyfort,', 'LA', '28068']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-657-852-9255x56808']","[17, 17, 17]"
"['Permanent', 'Address', '15812', 'Omar', 'Drives', 'Janeport,', 'RI', '85110', 'Present', 'Address', 'Unit', '4700', 'Box', '2519', 'DPO', 'AP', '05715']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '(972)944-6095x7724']","[17, 17, 17]"
"['KL29', '2911717647', 'Issued', 'on', '10-01-2015', 'Expires', 'on', '13-10-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '835', 'Anderson', 'Plain', 'New', 'Codyton,', 'AZ', '94363', 'Present', 'Address', '47418', 'Lori', 'Trail', 'Apt.', '022', 'North', 'Leslie,', 'VI', '74382']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Gregory', 'Wright', 'DOB', '03-12-2019']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '+1-728-476-5755']","[17, 17, 17]"
"['Emergency', 'Contact', '486-885-6850x66487']","[17, 17, 17]"
"['KL49', '9310901350', 'Issued', 'on', '29-09-2015', 'Expires', 'on', '22-07-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL97', '3226892666', 'Issued', 'on', '16-04-2021', 'Expires', 'on', '29-12-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Anthony', 'Thompson', 'DOB', '09-03-2017']","[0, 0, 3, 3]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Martin', 'Peterson', 'DOB', '06-09-2013']","[0, 0, 3, 3]"
"['Jeremy', 'Hicks', 'DOB', '01-11-2009']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Madison', 'Daugherty', 'DOB', '08-12-2014']","[0, 0, 3, 3]"
"['Permanent', 'Address', '1450', 'Estrada', 'Lights', 'Port', 'James,', 'AZ', '56521', 'Present', 'Address', '118', 'Brittany', 'Rue', 'Apt.', '387', 'Dianastad,', 'MD', '74405']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL41', '2570641687', 'Issued', 'on', '15-09-2014', 'Expires', 'on', '06-10-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL72', '2736389560', 'Issued', 'on', '06-04-2011', 'Expires', 'on', '04-10-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '213.332.4199x77118']","[17, 17, 17]"
"['KL93', '6157964035', 'Issued', 'on', '27-06-2029', 'Expires', 'on', '18-10-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL67', '4279304662', 'Issued', 'on', '15-01-2018', 'Expires', 'on', '21-03-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL90', '7125994325', 'Issued', 'on', '01-12-2028', 'Expires', 'on', '16-11-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL23', '6964887772', 'Issued', 'on', '22-03-2015', 'Expires', 'on', '15-10-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Ronald', 'Gardner', 'DOB', '14-04-2005']","[0, 0, 3, 3]"
"['KL85', '9795904190', 'Issued', 'on', '19-05-2025', 'Expires', 'on', '19-11-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL48', '2653138906', 'Issued', 'on', '27-06-2016', 'Expires', 'on', '26-09-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '3694', 'King', 'Rapids', 'Lake', 'Kevin,', 'NJ', '51676', 'Present', 'Address', '861', 'Welch', 'Course', 'Trujillofurt,', 'ME', '95813']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '431', 'Walters', 'Estates', 'Lake', 'Sergioshire,', 'WA', '05256', 'Present', 'Address', '3126', 'Mitchell', 'Square', 'Evansberg,', 'PW', '82842']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL37', '5718668974', 'Issued', 'on', '14-04-2023', 'Expires', 'on', '23-06-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Lisa', 'Medina', 'DOB', '25-03-2020']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '(595)959-1268x13078']","[17, 17, 17]"
"['Permanent', 'Address', '359', 'Rodriguez', 'Street', 'Port', 'Julia,', 'KS', '43464', 'Present', 'Address', '25802', 'Bailey', 'Villages', 'Jonesville,', 'WI', '50729']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL36', '3127190829', 'Issued', 'on', '18-04-2011', 'Expires', 'on', '30-12-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '1492', 'Harris', 'Park', 'East', 'Jamiemouth,', 'KS', '83593', 'Present', 'Address', 'PSC', '0281,', 'Box', '0607', 'APO', 'AA', '30964']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '34602', 'Waller', 'Fords', 'Apt.', '564', 'Lake', 'Richardburgh,', 'OR', '72234', 'Present', 'Address', '25215', 'Joseph', 'Route', 'Apt.', '517', 'Lake', 'James,', 'MS', '66998']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL58', '3960905453', 'Issued', 'on', '24-08-2017', 'Expires', 'on', '06-09-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Patrick', 'Hopkins', 'DOB', '08-06-2023']","[0, 0, 3, 3]"
"['KL40', '6275816824', 'Issued', 'on', '28-07-2017', 'Expires', 'on', '19-12-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Mark', 'Potter', 'DOB', '11-10-2029']","[0, 0, 3, 3]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', 'Unit', '5472', 'Box', '2405', 'DPO', 'AP', '47712', 'Present', 'Address', '61139', 'Adam', 'Lakes', 'South', 'Michael,', 'SC', '22144']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '705', 'Hart', 'Shores', 'East', 'Matthew,', 'MI', '53171', 'Present', 'Address', '818', 'Angela', 'Fords', 'Suite', '486', 'North', 'Morganstad,', 'NM', '93750']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL64', '2330319954', 'Issued', 'on', '17-04-2012', 'Expires', 'on', '01-02-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['April', 'Hanson', 'DOB', '09-03-2030']","[0, 0, 3, 3]"
"['Permanent', 'Address', 'Unit', '6609', 'Box', '4044', 'DPO', 'AA', '49033', 'Present', 'Address', '0566', 'Casey', 'Path', 'Apt.', '658', 'Dillonfort,', 'VI', '98638']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Brandi', 'Harris', 'DOB', '18-01-2015']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '(304)230-0631']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL11', '2698524183', 'Issued', 'on', '25-10-2019', 'Expires', 'on', '18-05-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '363', 'Vargas', 'Track', 'Port', 'Kevinberg,', 'MP', '06977', 'Present', 'Address', 'Unit', '2861', 'Box', '2232', 'DPO', 'AP', '54392']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
