tokens,ner_tags
"['Permanent', 'Address', '0740', 'Miranda', 'Mount', 'Suite', '095', 'Ronaldport,', 'WI', '03585', 'Present', 'Address', '5607', 'Evans', 'Camp', 'West', 'Jessicaside,', 'WA', '52433']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL21', '7139268005', 'Issued', 'on', '28-08-2013', 'Expires', 'on', '28-02-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL78', '1818520766', 'Issued', 'on', '22-01-2008', 'Expires', 'on', '27-05-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '764', 'Bonilla', 'Spurs', 'Port', 'Rebecca,', 'VA', '69124', 'Present', 'Address', '55029', 'Patrick', 'Stream', 'West', 'Saraport,', 'NE', '53026']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '161', 'Ashley', 'Hollow', 'Apt.', '059', 'Lewischester,', 'KY', '98394', 'Present', 'Address', '8096', 'Erika', 'Groves', 'South', 'Jamiechester,', 'TN', '17509']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL98', '9061589784', 'Issued', 'on', '19-07-2014', 'Expires', 'on', '14-04-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL23', '7823288650', 'Issued', 'on', '07-12-2020', 'Expires', 'on', '01-08-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL15', '6544063167', 'Issued', 'on', '19-10-2026', 'Expires', 'on', '09-01-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '53194', 'Matthews', 'Roads', 'Amberfort,', 'OH', '02148', 'Present', 'Address', '7277', 'Amanda', 'Extension', 'Suite', '460', 'Lake', 'Tommystad,', 'CO', '27705']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '4577', 'Eric', 'Prairie', 'Apt.', '959', 'Perrytown,', 'WV', '37710', 'Present', 'Address', '68269', 'Collin', 'Forge', 'Apt.', '194', 'Port', 'Erik,', 'WI', '96768']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL97', '5275521470', 'Issued', 'on', '05-11-2018', 'Expires', 'on', '01-12-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL72', '1809283659', 'Issued', 'on', '05-02-2019', 'Expires', 'on', '05-03-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Jennifer', 'Greene', 'DOB', '25-01-2016']","[0, 0, 3, 3]"
"['Lorraine', 'Beck', 'DOB', '26-07-2028']","[0, 0, 3, 3]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', 'USNV', 'Shaw', 'FPO', 'AP', '51903', 'Present', 'Address', '7472', 'Ricardo', 'Alley', 'Suite', '721', 'Carpenterchester,', 'MT', '54279']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL12', '1725783958', 'Issued', 'on', '17-08-2011', 'Expires', 'on', '08-11-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '8932299819']","[17, 17, 17]"
"['KL78', '3676343517', 'Issued', 'on', '04-04-2016', 'Expires', 'on', '12-12-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '150', 'Arnold', 'Way', 'Apt.', '275', 'East', 'Thomas,', 'VT', '26687', 'Present', 'Address', '03977', 'Gabriela', 'Mills', 'Apt.', '278', 'Port', 'Cassandramouth,', 'VI', '21376']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL23', '1084790270', 'Issued', 'on', '13-07-2013', 'Expires', 'on', '04-12-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '06876', 'Krista', 'Green', 'Lake', 'Kimberlyside,', 'VT', '03610', 'Present', 'Address', '6056', 'Patterson', 'Crossing', 'East', 'Melanieshire,', 'WV', '15152']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL97', '3707166618', 'Issued', 'on', '06-10-2029', 'Expires', 'on', '12-12-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL94', '7529678452', 'Issued', 'on', '01-09-2017', 'Expires', 'on', '01-04-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '73415', 'Stephen', 'Station', 'Goodwinview,', 'MA', '39205', 'Present', 'Address', '4949', 'Kathleen', 'Drive', 'Suite', '035', 'Jenniferport,', 'VT', '21250']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '7422', 'Catherine', 'Walks', 'Suite', '430', 'New', 'Kevin,', 'OR', '02082', 'Present', 'Address', '9252', 'Mills', 'Lane', 'Suite', '287', 'South', 'Penny,', 'AL', '88154']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL23', '3137772998', 'Issued', 'on', '27-05-2007', 'Expires', 'on', '05-11-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '24913', 'Porter', 'Port', 'Port', 'Juliehaven,', 'MH', '30434', 'Present', 'Address', '061', 'Romero', 'Groves', 'Apt.', '079', 'East', 'Jonathan,', 'WA', '24445']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-333-472-0948x413']","[17, 17, 17]"
"['Emergency', 'Contact', '340.533.3997x71805']","[17, 17, 17]"
"['Jeremy', 'Alvarez', 'DOB', '06-08-2008']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL80', '9302705838', 'Issued', 'on', '27-08-2023', 'Expires', 'on', '02-04-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL10', '9644692836', 'Issued', 'on', '06-07-2012', 'Expires', 'on', '22-07-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL24', '8168394616', 'Issued', 'on', '11-10-2021', 'Expires', 'on', '28-05-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL21', '9912264204', 'Issued', 'on', '27-07-2024', 'Expires', 'on', '11-07-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '739', 'Gay', 'Glen', 'Guzmanfort,', 'SC', '23639', 'Present', 'Address', '444', 'Matthew', 'Springs', 'Suite', '712', 'Smithhaven,', 'NJ', '65484']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Austin', 'Reynolds', 'DOB', '25-07-2015']","[0, 0, 3, 3]"
"['Permanent', 'Address', '8231', 'Jason', 'Parkway', 'Suite', '587', 'Lake', 'Kevinborough,', 'OK', '88566', 'Present', 'Address', '62292', 'Frye', 'Mountains', 'Chanview,', 'IN', '34953']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '845.224.5557x4696']","[17, 17, 17]"
"['Emergency', 'Contact', '001-260-765-2740x33445']","[17, 17, 17]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '8833', 'Gates', 'Coves', 'Apt.', '325', 'Davidshire,', 'NJ', '06530', 'Present', 'Address', '734', 'Brown', 'Centers', 'Suite', '485', 'Mcleanville,', 'NJ', '18101']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL15', '3779696951', 'Issued', 'on', '19-09-2007', 'Expires', 'on', '29-03-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL66', '4148502863', 'Issued', 'on', '13-02-2030', 'Expires', 'on', '12-04-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL61', '9428056968', 'Issued', 'on', '13-05-2010', 'Expires', 'on', '26-04-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL59', '1716309186', 'Issued', 'on', '07-04-2025', 'Expires', 'on', '15-05-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL17', '4626454979', 'Issued', 'on', '24-09-2024', 'Expires', 'on', '02-01-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL85', '2881894932', 'Issued', 'on', '25-04-2024', 'Expires', 'on', '11-03-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '848', 'Norris', 'Dam', 'Apt.', '557', 'East', 'Manuel,', 'IN', '60899', 'Present', 'Address', '449', 'Donald', 'Row', 'Simmonsfort,', 'AS', '06796']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '708.350.9608x58749']","[17, 17, 17]"
"['Permanent', 'Address', '182', 'Audrey', 'Mountain', 'Port', 'Charles,', 'TX', '56986', 'Present', 'Address', '2512', 'Gibson', 'Tunnel', 'Suite', '069', 'Adamfurt,', 'AK', '01620']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '956.524.3958']","[17, 17, 17]"
"['Emergency', 'Contact', '001-295-492-3234x21089']","[17, 17, 17]"
"['Permanent', 'Address', '5333', 'Martin', 'Groves', 'East', 'Kelsey,', 'AK', '18498', 'Present', 'Address', '60736', 'Sean', 'Locks', 'Apt.', '369', 'North', 'Tanyahaven,', 'PW', '76300']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-381-723-1795x5633']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '648.317.0066x6155']","[17, 17, 17]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '16704', 'Williams', 'Vista', 'Apt.', '290', 'New', 'Eric,', 'UT', '62080', 'Present', 'Address', '345', 'Morrow', 'Manor', 'East', 'Sharon,', 'FL', '97752']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL96', '9045090355', 'Issued', 'on', '13-12-2027', 'Expires', 'on', '19-05-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '07346', 'Stout', 'Greens', 'Anthonytown,', 'MA', '04236', 'Present', 'Address', '260', 'Farmer', 'Stravenue', 'East', 'Craig,', 'MI', '29690']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL54', '8049778448', 'Issued', 'on', '01-05-2008', 'Expires', 'on', '27-06-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL81', '3632445649', 'Issued', 'on', '16-06-2007', 'Expires', 'on', '08-01-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL30', '1710404224', 'Issued', 'on', '20-05-2021', 'Expires', 'on', '31-12-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(387)929-0477x42585']","[17, 17, 17]"
"['KL52', '9461708554', 'Issued', 'on', '19-12-2021', 'Expires', 'on', '20-08-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL38', '6921203386', 'Issued', 'on', '17-11-2011', 'Expires', 'on', '24-06-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '382.523.1164']","[17, 17, 17]"
"['KL66', '2924568778', 'Issued', 'on', '23-11-2012', 'Expires', 'on', '23-09-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(445)779-8894']","[17, 17, 17]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '060', 'Tiffany', 'Bridge', 'Lake', 'Austin,', 'WY', '31673', 'Present', 'Address', '97753', 'Hayes', 'Forest', 'Suite', '948', 'Wilsonview,', 'SD', '67936']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL61', '2770980600', 'Issued', 'on', '04-09-2016', 'Expires', 'on', '03-09-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'Unit', '2457', 'Box', '8715', 'DPO', 'AP', '34955', 'Present', 'Address', '0821', 'Theresa', 'Village', 'Apt.', '184', 'Port', 'Michael,', 'NV', '57669']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL21', '8033172680', 'Issued', 'on', '10-01-2024', 'Expires', 'on', '09-01-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '226.783.2303x58929']","[17, 17, 17]"
"['Permanent', 'Address', '2129', 'Megan', 'Terrace', 'New', 'Sheri,', 'RI', '56077', 'Present', 'Address', '64686', 'Mcdonald', 'Dale', 'Suite', '014', 'Jasonland,', 'AR', '99482']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '2362', 'Myers', 'Fields', 'Port', 'Michael,', 'IN', '36705', 'Present', 'Address', '92372', 'Hodges', 'Branch', 'Apt.', '848', 'Port', 'Courtneyfort,', 'IN', '87063']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '641.389.7215x406']","[17, 17, 17]"
"['Emergency', 'Contact', '+1-776-592-7438x1199']","[17, 17, 17]"
"['Emergency', 'Contact', '+1-376-260-1444x85645']","[17, 17, 17]"
"['KL89', '7871737874', 'Issued', 'on', '21-08-2008', 'Expires', 'on', '18-06-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '739', 'Wade', 'Cove', 'Castroshire,', 'MS', '80012', 'Present', 'Address', '91919', 'David', 'Track', 'Apt.', '599', 'Ochoaton,', 'MI', '85316']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL94', '1952396600', 'Issued', 'on', '06-03-2020', 'Expires', 'on', '15-11-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL91', '7536876169', 'Issued', 'on', '15-09-2024', 'Expires', 'on', '26-12-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '603', 'Andrew', 'Isle', 'Apt.', '460', 'Atkinsonview,', 'MI', '90024', 'Present', 'Address', '7057', 'Mack', 'Estates', 'New', 'Kelli,', 'OH', '85473']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL31', '3114937010', 'Issued', 'on', '25-02-2016', 'Expires', 'on', '08-11-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-852-771-5598x35411']","[17, 17, 17]"
"['Permanent', 'Address', '3475', 'Shaffer', 'Lake', 'East', 'Marcus,', 'DE', '25377', 'Present', 'Address', '826', 'James', 'Course', 'Suite', '425', 'Randyfurt,', 'CT', '97007']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL60', '6220917178', 'Issued', 'on', '14-03-2015', 'Expires', 'on', '26-01-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-615-237-0382']","[17, 17, 17]"
"['KL53', '2780136605', 'Issued', 'on', '09-01-2022', 'Expires', 'on', '01-11-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Victoria', 'Sanchez', 'DOB', '18-11-2012']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '532.804.3097x768']","[17, 17, 17]"
"['Permanent', 'Address', '964', 'Lara', 'Greens', 'Suite', '553', 'Amberland,', 'UT', '18129', 'Present', 'Address', '921', 'Nichols', 'Cove', 'Lake', 'Michael,', 'UT', '85037']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '+1-937-849-0797']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL16', '7808041613', 'Issued', 'on', '26-05-2007', 'Expires', 'on', '11-01-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Jerry', 'Santos', 'DOB', '09-01-2017']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '821.551.4940x9762']","[17, 17, 17]"
"['Emily', 'Terry', 'DOB', '26-07-2015']","[0, 0, 3, 3]"
"['Permanent', 'Address', '89509', 'Jennifer', 'Knolls', 'Apt.', '191', 'Crossborough,', 'IA', '79344', 'Present', 'Address', '07151', 'Sophia', 'Ports', 'Ballardfurt,', 'UT', '62682']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL26', '5739728188', 'Issued', 'on', '29-11-2009', 'Expires', 'on', '17-11-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '2647', 'Jack', 'Locks', 'Apt.', '351', 'Shannonville,', 'NC', '34287', 'Present', 'Address', '051', 'Aaron', 'Pines', 'North', 'Markport,', 'AK', '74960']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '39728', 'Theresa', 'Court', 'New', 'Neil,', 'HI', '58264', 'Present', 'Address', '270', 'Savannah', 'Underpass', 'Port', 'Sarahport,', 'CT', '46252']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL59', '6361144788', 'Issued', 'on', '09-06-2028', 'Expires', 'on', '04-05-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '73929', 'Pace', 'Shoals', 'Bowersville,', 'TN', '73175', 'Present', 'Address', '2373', 'Williams', 'Circle', 'Cochranshire,', 'CT', '68637']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Matthew', 'Buck', 'DOB', '09-05-2024']","[0, 0, 3, 3]"
"['Permanent', 'Address', '345', 'Seth', 'Flat', 'Suite', '666', 'Millertown,', 'NM', '14174', 'Present', 'Address', '647', 'Townsend', 'Square', 'Apt.', '803', 'West', 'Patriciashire,', 'ND', '23223']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL89', '8363225516', 'Issued', 'on', '03-01-2027', 'Expires', 'on', '14-11-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '46358', 'Madison', 'Spur', 'Rodgershaven,', 'PR', '23869', 'Present', 'Address', '17235', 'Jennifer', 'Park', 'New', 'Danielle,', 'AL', '06429']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Christine', 'Norris', 'DOB', '30-01-2015']","[0, 0, 3, 3]"
"['KL93', '8030335064', 'Issued', 'on', '11-05-2005', 'Expires', 'on', '18-05-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '63560', 'Donald', 'Gateway', 'Suite', '694', 'Lake', 'Jill,', 'KY', '54136', 'Present', 'Address', '6437', 'Greene', 'Road', 'Suite', '072', 'North', 'Dana,', 'DE', '21331']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '612.385.2464x8449']","[17, 17, 17]"
"['Permanent', 'Address', '18732', 'Taylor', 'Coves', 'Apt.', '306', 'North', 'Kathryn,', 'AS', '09335', 'Present', 'Address', '2790', 'Kayla', 'Stream', 'Suite', '090', 'West', 'Michele,', 'KS', '23507']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '066', 'Stacey', 'Parkways', 'East', 'Jackborough,', 'MA', '86747', 'Present', 'Address', '1398', 'Hawkins', 'Divide', 'Brianland,', 'MT', '68402']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Lisa', 'Jackson', 'DOB', '22-02-2016']","[0, 0, 3, 3]"
"['Permanent', 'Address', '30609', 'Lisa', 'Trafficway', 'Port', 'Jeffreyton,', 'OK', '72011', 'Present', 'Address', '649', 'Cole', 'Summit', 'Apt.', '794', 'Tinamouth,', 'NJ', '20573']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '24264', 'Micheal', 'Brooks', 'Suite', '420', 'Jenkinsside,', 'PR', '30252', 'Present', 'Address', 'Unit', '2536', 'Box', '6677', 'DPO', 'AA', '51414']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '555.756.2833x339']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL95', '1243115672', 'Issued', 'on', '18-12-2020', 'Expires', 'on', '07-11-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL30', '9519206782', 'Issued', 'on', '02-02-2019', 'Expires', 'on', '14-12-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '2718', 'Evans', 'Village', 'Williamsborough,', 'MA', '72812', 'Present', 'Address', '627', 'Heather', 'Lights', 'Apt.', '492', 'Andrewsborough,', 'FL', '54409']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL17', '2267619081', 'Issued', 'on', '20-12-2015', 'Expires', 'on', '21-02-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '327.359.9801']","[17, 17, 17]"
"['KL67', '4714465905', 'Issued', 'on', '05-12-2005', 'Expires', 'on', '29-06-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'PSC', '0515,', 'Box', '5323', 'APO', 'AA', '09154', 'Present', 'Address', '775', 'Keith', 'Courts', 'Apt.', '226', 'New', 'Reneechester,', 'GA', '74119']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '431', 'Regina', 'Court', 'Apt.', '267', 'Woodstown,', 'OR', '90694', 'Present', 'Address', 'Unit', '5799', 'Box', '2707', 'DPO', 'AP', '74790']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL99', '3853978147', 'Issued', 'on', '23-11-2016', 'Expires', 'on', '04-10-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Stacey', 'Jones', 'MD', 'DOB', '30-05-2015']","[0, 0, 3, 3]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL42', '6126033644', 'Issued', 'on', '31-03-2028', 'Expires', 'on', '04-08-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Ashley', 'Donovan', 'DOB', '16-12-2027']","[0, 0, 3, 3]"
"['Permanent', 'Address', '1597', 'Christy', 'Ramp', 'Suite', '254', 'New', 'Juan,', 'NC', '03573', 'Present', 'Address', '34476', 'Williams', 'Summit', 'Hopkinsmouth,', 'OH', '04613']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL15', '7135394336', 'Issued', 'on', '23-08-2009', 'Expires', 'on', '08-06-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '6376', 'Johnson', 'Spring', 'Heidimouth,', 'MN', '67686', 'Present', 'Address', '5254', 'Tracy', 'Grove', 'Apt.', '715', 'North', 'Lisaville,', 'IA', '10254']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL84', '8928570600', 'Issued', 'on', '24-03-2011', 'Expires', 'on', '26-11-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL69', '1664885408', 'Issued', 'on', '30-05-2007', 'Expires', 'on', '09-06-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL51', '3563581525', 'Issued', 'on', '28-08-2024', 'Expires', 'on', '05-04-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-311-200-5912x97519']","[17, 17, 17]"
